,clientes,predicción
24283,1247872,0
24284,1247878,1
24285,1247882,1
24286,1247892,0
24287,1247902,1
24288,1247940,0
24289,1247958,1
24290,1248022,0
24291,1248026,0
24292,1248074,0
24293,1248078,0
24294,1248088,1
24295,1248106,1
24296,1248136,0
24297,1248164,0
24298,1248184,0
24299,1248200,0
24300,1248210,1
24301,1248212,1
24302,1248214,0
24303,1248216,0
24304,1248234,0
24305,1248264,1
24306,1248276,1
24307,1248286,0
24308,1248292,1
24309,1248302,0
24310,1248320,0
24311,1248372,0
24312,1248376,0
24313,1248380,0
24314,1248384,0
24315,1248392,0
24316,1248396,1
24317,1248400,0
24318,1248408,0
24319,1248420,0
24320,1248436,0
24321,1248450,1
24322,1248542,0
24323,1248544,0
24324,1248558,1
24325,1248616,0
24326,1248622,0
24327,1248624,1
24328,1248642,1
24329,1248644,0
24330,1248646,0
24331,1248652,0
24332,1248656,1
24333,1248658,0
24334,1248662,0
24335,1248668,1
24336,1248672,0
24337,1248680,0
24338,1248704,0
24339,1248728,0
24340,1248746,1
24341,1248758,0
24342,1248780,0
24343,1248786,1
24344,1248812,1
24345,1248828,0
24346,1248830,1
24347,1248832,0
24348,1248836,0
24349,1248844,1
24350,1248856,1
24351,1248860,0
24352,1248862,0
24353,1248866,1
24354,1248868,0
24355,1248870,1
24356,1248872,0
24357,1248874,1
24358,1248878,0
24359,1248884,1
24360,1248886,1
24361,1248910,0
24362,1248934,0
24363,1248952,1
24364,1248978,1
24365,1249008,1
24366,1249010,0
24367,1249018,0
24368,1249022,0
24369,1249056,0
24370,1249064,0
24371,1249078,1
24372,1249094,0
24373,1249100,0
24374,1249118,0
24375,1249130,1
24376,1249140,0
24377,1249156,1
24378,1249172,0
24379,1249176,1
24380,1249182,1
24381,1249204,0
24382,1249206,0
24383,1249208,1
24384,1249210,0
24385,1249224,0
24386,1249234,1
24387,1249240,0
24388,1249242,0
24389,1249260,0
24390,1249264,0
24391,1249268,1
24392,1249270,1
24393,1249274,0
24394,1249288,1
24395,1249322,0
24396,1249376,0
24397,1249380,0
24398,1249402,0
24399,1249414,0
24400,1249430,1
24401,1249434,0
24402,1249438,0
24403,1249440,0
24404,1249448,0
24405,1249462,0
24406,1249488,0
24407,1249500,1
24408,1249506,1
24409,1249522,0
24410,1249538,0
24411,1249544,0
24412,1249632,1
24413,1249644,0
24414,1249656,1
24415,1249696,0
24416,1249708,1
24417,1249710,0
24418,1249712,1
24419,1249714,0
24420,1249718,1
24421,1249720,1
24422,1249722,1
24423,1249726,1
24424,1249746,0
24425,1249750,0
24426,1249754,1
24427,1249782,1
24428,1249790,0
24429,1249794,0
24430,1249804,0
24431,1249806,0
24432,1249810,1
24433,1249866,1
24434,1249868,0
24435,1249880,0
24436,1249882,0
24437,1249908,0
24438,1249922,0
24439,1249936,0
24440,1249940,1
24441,1249944,1
24442,1249946,0
24443,1249950,0
24444,1249954,1
24445,1249958,0
24446,1249972,0
24447,1249976,0
24448,1250022,0
24449,1250204,0
24450,1250286,0
24451,1250298,1
24452,1250306,1
24453,1250308,0
24454,1250316,0
24455,1250318,1
24456,1250326,1
24457,1250334,0
24458,1250336,0
24459,1250342,1
24460,1250366,0
24461,1250394,0
24462,1250396,0
24463,1250400,0
24464,1250428,0
24465,1250430,1
24466,1250440,1
24467,1250442,0
24468,1250450,1
24469,1250456,0
24470,1250460,0
24471,1250464,0
24472,1250482,0
24473,1250488,0
24474,1250524,0
24475,1250528,1
24476,1250538,1
24477,1250540,1
24478,1250576,1
24479,1250588,1
24480,1250594,0
24481,1250598,1
24482,1250604,1
24483,1250606,0
24484,1250622,0
24485,1250630,1
24486,1250632,1
24487,1250634,1
24488,1250640,1
24489,1250642,0
24490,1250648,0
24491,1250652,0
24492,1250658,1
24493,1250660,0
24494,1250688,1
24495,1250694,1
24496,1250704,0
24497,1250712,0
24498,1250724,0
24499,1250750,1
24500,1250762,0
24501,1250770,1
24502,1250796,1
24503,1250804,1
24504,1250834,0
24505,1250870,0
24506,1250876,0
24507,1250882,0
24508,1250892,0
24509,1250896,0
24510,1250904,0
24511,1250922,1
24512,1250954,0
24513,1250958,1
24514,1250962,0
24515,1250968,1
24516,1250970,1
24517,1250972,1
24518,1250990,1
24519,1250994,0
24520,1251026,0
24521,1251028,1
24522,1251034,1
24523,1251038,0
24524,1251052,1
24525,1251106,0
24526,1251116,1
24527,1251126,1
24528,1251162,0
24529,1251170,1
24530,1251190,1
24531,1251202,0
24532,1251216,1
24533,1251218,0
24534,1251220,0
24535,1251222,0
24536,1251228,0
24537,1251238,1
24538,1251244,1
24539,1251248,0
24540,1251250,0
24541,1251252,0
24542,1251256,0
24543,1251262,0
24544,1251274,0
24545,1251282,1
24546,1251284,1
24547,1251288,1
24548,1251302,0
24549,1251310,0
24550,1251326,1
24551,1251354,0
24552,1251356,0
24553,1251370,1
24554,1251374,0
24555,1251390,1
24556,1251392,0
24557,1251408,0
24558,1251412,0
24559,1251414,0
24560,1251416,0
24561,1251434,0
24562,1251438,0
24563,1251442,0
24564,1251458,1
24565,1251470,0
24566,1251716,1
24567,1251726,0
24568,1251756,0
24569,1251774,1
24570,1251814,1
24571,1251848,1
24572,1251852,0
24573,1251854,0
24574,1251860,0
24575,1251876,0
24576,1251884,0
24577,1251892,1
24578,1251904,0
24579,1251910,1
24580,1251920,1
24581,1251930,0
24582,1251932,0
24583,1251938,0
24584,1251944,1
24585,1251948,1
24586,1251950,0
24587,1251966,1
24588,1251988,0
24589,1252000,0
24590,1252014,0
24591,1252030,0
24592,1252032,1
24593,1252038,1
24594,1252040,1
24595,1252044,0
24596,1252048,0
24597,1252062,0
24598,1252066,0
24599,1252070,1
24600,1252088,0
24601,1252192,1
24602,1252212,0
24603,1252256,1
24604,1252258,1
24605,1252262,0
24606,1252352,0
24607,1252362,0
24608,1252366,1
24609,1252370,1
24610,1252390,0
24611,1252418,0
24612,1252422,0
24613,1252428,1
24614,1252438,1
24615,1252444,1
24616,1252454,0
24617,1252464,0
24618,1252474,1
24619,1252484,0
24620,1252502,1
24621,1252556,1
24622,1252558,0
24623,1252566,0
24624,1252576,0
24625,1252582,1
24626,1252634,0
24627,1252636,0
24628,1252638,0
24629,1252640,1
24630,1252644,0
24631,1252656,1
24632,1252658,1
24633,1252660,1
24634,1252662,1
24635,1252664,0
24636,1252670,1
24637,1252674,0
24638,1252682,0
24639,1252686,1
24640,1252702,1
24641,1252720,0
24642,1252726,0
24643,1252730,1
24644,1252748,0
24645,1252754,0
24646,1252758,0
24647,1252762,0
24648,1252784,1
24649,1252796,0
24650,1252852,0
24651,1252854,0
24652,1252870,1
24653,1252872,1
24654,1252906,0
24655,1252908,0
24656,1252940,0
24657,1252954,0
24658,1252976,0
24659,1252980,0
24660,1252988,0
24661,1253002,0
24662,1253022,0
24663,1253026,1
24664,1253028,0
24665,1253054,0
24666,1253058,0
24667,1253064,0
24668,1253076,0
24669,1253096,1
24670,1253104,0
24671,1253106,0
24672,1253122,1
24673,1253138,0
24674,1253182,1
24675,1253190,1
24676,1253202,0
24677,1253226,1
24678,1253234,0
24679,1253236,0
24680,1253294,0
24681,1253302,1
24682,1253308,0
24683,1253310,0
24684,1253316,1
24685,1253324,0
24686,1253346,1
24687,1253348,0
24688,1253360,1
24689,1253378,0
24690,1253386,0
24691,1253390,0
24692,1253434,1
24693,1253478,0
24694,1253486,1
24695,1253512,1
24696,1253538,1
24697,1253556,1
24698,1253568,0
24699,1253572,0
24700,1253584,1
24701,1253586,0
24702,1253604,1
24703,1253608,1
24704,1253612,0
24705,1253658,1
24706,1253666,1
24707,1253678,1
24708,1253686,0
24709,1253688,0
24710,1253714,0
24711,1253718,0
24712,1253722,1
24713,1253732,1
24714,1253736,1
24715,1253740,0
24716,1253748,0
24717,1253760,0
24718,1253770,0
24719,1253806,0
24720,1253812,1
24721,1253814,1
24722,1253824,0
24723,1253826,1
24724,1253828,0
24725,1253834,0
24726,1253870,0
24727,1253958,0
24728,1253966,0
24729,1253968,0
24730,1253970,1
24731,1253984,1
24732,1253992,0
24733,1253998,0
24734,1254004,1
24735,1254008,0
24736,1254072,1
24737,1254092,0
24738,1254170,0
24739,1254172,1
24740,1254176,0
24741,1254182,1
24742,1254184,1
24743,1254186,0
24744,1254190,1
24745,1254194,1
24746,1254196,0
24747,1254218,0
24748,1254224,1
24749,1254246,0
24750,1254270,0
24751,1254272,0
24752,1254278,1
24753,1254280,0
24754,1254282,0
24755,1254296,1
24756,1254298,0
24757,1254306,0
24758,1254350,0
24759,1254370,0
24760,1254374,0
24761,1254378,0
24762,1254386,0
24763,1254394,0
24764,1254402,0
24765,1254412,0
24766,1254418,0
24767,1254420,0
24768,1254432,1
24769,1254434,1
24770,1254448,0
24771,1254454,1
24772,1254462,1
24773,1254480,0
24774,1254492,1
24775,1254494,0
24776,1254506,0
24777,1254510,0
24778,1254514,0
24779,1254518,1
24780,1254524,0
24781,1254570,0
24782,1254574,1
24783,1254592,1
24784,1254594,1
24785,1254602,1
24786,1254608,0
24787,1254630,0
24788,1254702,0
24789,1254740,0
24790,1254776,0
24791,1254802,1
24792,1254828,1
24793,1254832,1
24794,1254834,1
24795,1254840,1
24796,1254842,0
24797,1254846,1
24798,1254860,0
24799,1254862,0
24800,1254878,0
24801,1254900,1
24802,1254902,1
24803,1254904,0
24804,1254910,0
24805,1254930,1
24806,1254970,0
24807,1254974,1
24808,1255012,1
24809,1255048,0
24810,1255060,0
24811,1255074,0
24812,1255078,1
24813,1255084,0
24814,1255088,1
24815,1255146,1
24816,1255184,1
24817,1255222,1
24818,1255246,1
24819,1255370,0
24820,1255376,1
24821,1255378,0
24822,1255386,1
24823,1255476,1
24824,1255478,0
24825,1255500,0
24826,1255528,0
24827,1255532,0
24828,1255554,1
24829,1255560,0
24830,1255566,1
24831,1255572,0
24832,1255586,0
24833,1255616,0
24834,1255618,0
24835,1255654,1
24836,1255656,0
24837,1255658,0
24838,1255660,1
24839,1255696,1
24840,1255700,1
24841,1255702,0
24842,1255714,1
24843,1255734,0
24844,1255758,1
24845,1255760,0
24846,1255764,1
24847,1255866,1
24848,1255874,1
24849,1255878,0
24850,1255892,0
24851,1255912,1
24852,1255914,0
24853,1255918,0
24854,1255922,0
24855,1255926,1
24856,1255940,1
24857,1255958,1
24858,1255970,0
24859,1255978,0
24860,1255986,0
24861,1255996,1
24862,1256002,0
24863,1256020,0
24864,1256026,1
24865,1256036,1
24866,1256048,0
24867,1256058,0
24868,1256060,1
24869,1256074,0
24870,1256086,1
24871,1256090,0
24872,1256096,1
24873,1256118,0
24874,1256132,0
24875,1256140,0
24876,1256142,0
24877,1256156,0
24878,1256158,0
24879,1256160,0
24880,1256172,0
24881,1256174,0
24882,1256196,0
24883,1256214,1
24884,1256218,1
24885,1256232,0
24886,1256236,1
24887,1256250,0
24888,1256258,0
24889,1256280,1
24890,1256292,1
24891,1256300,0
24892,1256302,1
24893,1256306,1
24894,1256318,0
24895,1256330,0
24896,1256342,0
24897,1256354,1
24898,1256364,0
24899,1256372,0
24900,1256390,0
24901,1256392,1
24902,1256410,1
24903,1256440,0
24904,1256468,1
24905,1256480,0
24906,1256484,0
24907,1256486,1
24908,1256514,1
24909,1256618,1
24910,1256740,0
24911,1256744,0
24912,1256748,1
24913,1256758,0
24914,1256764,0
24915,1256766,1
24916,1256776,0
24917,1256782,0
24918,1256804,0
24919,1256826,1
24920,1256852,1
24921,1256926,1
24922,1256950,1
24923,1256954,1
24924,1256962,1
24925,1257008,1
24926,1257014,0
24927,1257018,1
24928,1257048,1
24929,1257050,1
24930,1257060,1
24931,1257068,0
24932,1257104,0
24933,1257110,1
24934,1257118,1
24935,1257126,0
24936,1257134,1
24937,1257138,1
24938,1257140,1
24939,1257142,0
24940,1257146,1
24941,1257166,0
24942,1257226,1
24943,1257240,1
24944,1257254,1
24945,1257276,0
24946,1257318,1
24947,1257356,0
24948,1257368,0
24949,1257370,0
24950,1257372,1
24951,1257376,0
24952,1257394,1
24953,1257396,1
24954,1257402,0
24955,1257422,0
24956,1257428,0
24957,1257432,1
24958,1257442,0
24959,1257446,0
24960,1257452,0
24961,1257462,0
24962,1257478,0
24963,1257480,1
24964,1257490,0
24965,1257502,0
24966,1257606,0
24967,1257644,1
24968,1257666,0
24969,1257670,0
24970,1257672,1
24971,1257676,0
24972,1257678,1
24973,1257680,0
24974,1257684,0
24975,1257688,1
24976,1257690,0
24977,1257692,0
24978,1257700,1
24979,1257714,0
24980,1257722,1
24981,1257728,0
24982,1257730,0
24983,1257752,0
24984,1257754,1
24985,1257756,0
24986,1257760,0
24987,1257778,0
24988,1257786,1
24989,1257798,1
24990,1257810,1
24991,1257968,1
24992,1257970,0
24993,1257974,0
24994,1258000,0
24995,1258008,1
24996,1258014,1
24997,1258022,0
24998,1258028,0
24999,1258034,1
25000,1258036,0
25001,1258052,1
25002,1258056,1
25003,1258130,0
25004,1258194,0
25005,1258198,0
25006,1258224,0
25007,1258232,1
25008,1258250,1
25009,1258266,0
25010,1258280,0
25011,1258286,0
25012,1258374,1
25013,1258384,0
25014,1258390,1
25015,1258440,1
25016,1258442,1
25017,1258446,1
25018,1258450,0
25019,1258456,0
25020,1258464,0
25021,1258474,0
25022,1258486,0
25023,1258490,0
25024,1258500,1
25025,1258510,1
25026,1258520,1
25027,1258524,0
25028,1258528,0
25029,1258538,0
25030,1258540,0
25031,1258560,0
25032,1258564,0
25033,1258584,0
25034,1258594,1
25035,1258602,1
25036,1258604,0
25037,1258612,0
25038,1258616,0
25039,1258620,1
25040,1258666,0
25041,1258668,1
25042,1258672,1
25043,1258684,0
25044,1258686,0
25045,1258692,0
25046,1258698,0
25047,1258718,1
25048,1258742,1
25049,1258762,1
25050,1258774,1
25051,1258778,0
25052,1258780,1
25053,1258798,0
25054,1258800,1
25055,1258812,0
25056,1258816,0
25057,1258830,1
25058,1258930,0
25059,1258946,1
25060,1258956,0
25061,1258962,0
25062,1258970,1
25063,1258972,1
25064,1259002,0
25065,1259006,1
25066,1259030,1
25067,1259050,0
25068,1259056,1
25069,1259058,0
25070,1259066,1
25071,1259076,1
25072,1259084,0
25073,1259130,0
25074,1259132,1
25075,1259160,1
25076,1259176,0
25077,1259388,1
25078,1259416,0
25079,1259462,0
25080,1259470,0
25081,1259480,0
25082,1259496,0
25083,1259498,1
25084,1259500,0
25085,1259504,1
25086,1259518,1
25087,1259520,0
25088,1259526,0
25089,1259528,1
25090,1259538,1
25091,1259558,0
25092,1259566,1
25093,1259568,0
25094,1259576,0
25095,1259584,0
25096,1259602,1
25097,1259604,1
25098,1259608,1
25099,1259616,0
25100,1259624,1
25101,1259630,1
25102,1259632,1
25103,1259714,0
25104,1259732,1
25105,1259790,0
25106,1259792,1
25107,1259794,1
25108,1259802,0
25109,1259806,0
25110,1259808,1
25111,1259810,1
25112,1259814,1
25113,1259820,1
25114,1259834,1
25115,1259846,0
25116,1259848,0
25117,1259876,1
25118,1259878,0
25119,1259990,1
25120,1259994,0
25121,1260088,1
25122,1260220,1
25123,1260268,0
25124,1260282,1
25125,1260288,0
25126,1260300,0
25127,1260302,0
25128,1260310,0
25129,1260324,0
25130,1260348,0
25131,1260350,0
25132,1260356,0
25133,1260384,0
25134,1260394,0
25135,1260404,1
25136,1260412,0
25137,1260416,0
25138,1260430,0
25139,1260432,0
25140,1260434,1
25141,1260448,1
25142,1260458,1
25143,1260474,1
25144,1260484,0
25145,1260486,0
25146,1260490,0
25147,1260504,1
25148,1260514,0
25149,1260522,1
25150,1260538,1
25151,1260548,0
25152,1260550,1
25153,1260552,1
25154,1260566,0
25155,1260570,0
25156,1260572,1
25157,1260576,0
25158,1260580,0
25159,1260590,0
25160,1260596,0
25161,1260598,1
25162,1260600,0
25163,1260638,0
25164,1260644,0
25165,1260648,1
25166,1260652,0
25167,1260670,1
25168,1260684,0
25169,1260698,0
25170,1260706,0
25171,1260708,0
25172,1260712,1
25173,1260722,1
25174,1260726,1
25175,1260742,1
25176,1260758,1
25177,1260796,0
25178,1260806,1
25179,1260812,0
25180,1260818,0
25181,1260822,0
25182,1260866,1
25183,1260878,1
25184,1260884,1
25185,1260900,0
25186,1260942,0
25187,1260992,0
25188,1261006,0
25189,1261168,1
25190,1261180,0
25191,1261186,1
25192,1261188,0
25193,1261226,0
25194,1261236,0
25195,1261258,1
25196,1261274,1
25197,1261290,0
25198,1261300,0
25199,1261306,0
25200,1261312,0
25201,1261330,0
25202,1261354,0
25203,1261370,1
25204,1261388,0
25205,1261402,0
25206,1261408,1
25207,1261422,0
25208,1261432,0
25209,1261440,1
25210,1261444,0
25211,1261472,1
25212,1261476,0
25213,1261482,1
25214,1261516,0
25215,1261556,0
25216,1261592,1
25217,1261594,0
25218,1261598,0
25219,1261600,1
25220,1261638,1
25221,1261644,0
25222,1261658,0
25223,1261668,0
25224,1261672,1
25225,1261674,0
25226,1261682,1
25227,1261690,0
25228,1261692,0
25229,1261708,0
25230,1261716,1
25231,1261750,0
25232,1261752,0
25233,1261782,0
25234,1261806,0
25235,1261820,0
25236,1261824,1
25237,1261832,0
25238,1261834,0
25239,1261846,0
25240,1261872,1
25241,1261878,0
25242,1261884,0
25243,1261910,1
25244,1261922,1
25245,1261930,1
25246,1261932,1
25247,1261946,1
25248,1261962,0
25249,1261970,1
25250,1261976,1
25251,1261978,0
25252,1261980,0
25253,1262066,1
25254,1262068,1
25255,1262076,0
25256,1262082,0
25257,1262084,0
25258,1262090,0
25259,1262096,0
25260,1262102,1
25261,1262108,1
25262,1262176,1
25263,1262180,1
25264,1262186,0
25265,1262194,0
25266,1262274,0
25267,1262276,0
25268,1262374,0
25269,1262432,0
25270,1262438,1
25271,1262450,1
25272,1262452,0
25273,1262504,0
25274,1262506,0
25275,1262548,1
25276,1262596,0
25277,1262602,0
25278,1262614,1
25279,1262634,0
25280,1262664,0
25281,1262682,0
25282,1262684,0
25283,1262704,0
25284,1262708,0
25285,1262722,0
25286,1262724,1
25287,1262726,0
25288,1262732,1
25289,1262740,1
25290,1262748,0
25291,1262752,0
25292,1262758,0
25293,1262760,0
25294,1262774,1
25295,1262780,1
25296,1262784,0
25297,1262786,1
25298,1262840,0
25299,1262842,0
25300,1262852,1
25301,1262888,1
25302,1262892,0
25303,1262902,0
25304,1262924,0
25305,1262928,0
25306,1262930,0
25307,1262944,1
25308,1262948,0
25309,1262950,0
25310,1262996,0
25311,1263000,0
25312,1263024,1
25313,1263032,0
25314,1263070,0
25315,1263132,0
25316,1263190,1
25317,1263216,0
25318,1263222,0
25319,1263228,1
25320,1263250,0
25321,1263254,0
25322,1263256,1
25323,1263258,1
25324,1263260,0
25325,1263262,1
25326,1263278,1
25327,1263290,1
25328,1263314,1
25329,1263366,0
25330,1263420,0
25331,1263424,0
25332,1263482,1
25333,1263530,0
25334,1263542,0
25335,1263544,0
25336,1263552,1
25337,1263554,0
25338,1263650,0
25339,1263656,0
25340,1263658,0
25341,1263702,0
25342,1263708,1
25343,1263710,1
25344,1263718,0
25345,1263722,0
25346,1263732,0
25347,1263738,0
25348,1263742,1
25349,1263794,0
25350,1263808,0
25351,1263818,1
25352,1263824,0
25353,1263858,0
25354,1263870,1
25355,1263874,0
25356,1263888,0
25357,1263896,1
25358,1263902,0
25359,1263910,0
25360,1263914,1
25361,1263916,1
25362,1263920,1
25363,1263922,1
25364,1263928,0
25365,1263936,0
25366,1263946,0
25367,1263948,1
25368,1263952,0
25369,1263958,1
25370,1263960,0
25371,1263974,1
25372,1263978,0
25373,1264028,0
25374,1264032,0
25375,1264034,1
25376,1264036,0
25377,1264044,0
25378,1264050,0
25379,1264054,1
25380,1264056,0
25381,1264078,0
25382,1264086,1
25383,1264088,0
25384,1264102,1
25385,1264108,1
25386,1264114,0
25387,1264124,0
25388,1264154,1
25389,1264170,0
25390,1264176,0
25391,1264194,1
25392,1264202,1
25393,1264206,0
25394,1264220,1
25395,1264234,1
25396,1264238,0
25397,1264256,1
25398,1264262,1
25399,1264266,1
25400,1264302,1
25401,1264422,1
25402,1264424,1
25403,1264428,1
25404,1264430,0
25405,1264436,1
25406,1264438,1
25407,1264442,0
25408,1264448,0
25409,1264456,1
25410,1264460,0
25411,1264464,0
25412,1264630,0
25413,1264668,0
25414,1264672,0
25415,1264678,1
25416,1264692,1
25417,1264706,0
25418,1264710,0
25419,1264716,1
25420,1264726,0
25421,1264728,0
25422,1264732,1
25423,1264740,1
25424,1264744,0
25425,1264754,0
25426,1264756,1
25427,1264760,1
25428,1264762,1
25429,1264766,0
25430,1264794,1
25431,1264806,1
25432,1264808,0
25433,1264824,1
25434,1264852,1
25435,1264872,1
25436,1264912,0
25437,1264918,0
25438,1264930,0
25439,1264964,1
25440,1264974,0
25441,1264984,0
25442,1264992,1
25443,1264998,1
25444,1265012,1
25445,1265032,0
25446,1265068,0
25447,1265070,0
25448,1265092,0
25449,1265094,1
25450,1265120,1
25451,1265126,0
25452,1265128,0
25453,1265134,1
25454,1265216,0
25455,1265220,0
25456,1265222,0
25457,1265228,0
25458,1265234,0
25459,1265236,0
25460,1265240,0
25461,1265242,0
25462,1265248,0
25463,1265252,1
25464,1265254,0
25465,1265278,1
25466,1265296,0
25467,1265306,0
25468,1265308,1
25469,1265312,0
25470,1265316,1
25471,1265330,0
25472,1265332,0
25473,1265348,0
25474,1265352,1
25475,1265376,0
25476,1265430,1
25477,1265434,1
25478,1265476,0
25479,1265520,0
25480,1265534,1
25481,1265544,0
25482,1265556,1
25483,1265580,0
25484,1265588,0
25485,1265600,0
25486,1265608,1
25487,1265610,1
25488,1265624,0
25489,1265638,0
25490,1265648,0
25491,1265682,0
25492,1265690,0
25493,1265770,0
25494,1265778,0
25495,1265790,1
25496,1265792,1
25497,1265798,0
25498,1265806,0
25499,1265832,1
25500,1265848,0
25501,1265858,1
25502,1265876,1
25503,1265888,0
25504,1265906,1
25505,1265926,0
25506,1265928,1
25507,1265956,1
25508,1265962,1
25509,1265986,0
25510,1265990,0
25511,1266010,0
25512,1266030,1
25513,1266036,0
25514,1266042,1
25515,1266060,0
25516,1266066,1
25517,1266098,1
25518,1266112,1
25519,1266118,0
25520,1266120,0
25521,1266124,0
25522,1266132,0
25523,1266138,0
25524,1266146,1
25525,1266170,0
25526,1266174,1
25527,1266210,0
25528,1266214,1
25529,1266216,1
25530,1266250,1
25531,1266274,0
25532,1266278,0
25533,1266292,1
25534,1266306,1
25535,1266318,0
25536,1266320,1
25537,1266324,0
25538,1266330,0
25539,1266356,1
25540,1266358,0
25541,1266366,0
25542,1266376,0
25543,1266398,0
25544,1266404,1
25545,1266420,0
25546,1266422,0
25547,1266432,0
25548,1266448,0
25549,1266456,0
25550,1266486,0
25551,1266488,1
25552,1266512,0
25553,1266644,1
25554,1266652,1
25555,1266654,1
25556,1266660,1
25557,1266704,0
25558,1266708,0
25559,1266714,1
25560,1266738,0
25561,1266802,0
25562,1266804,1
25563,1266816,0
25564,1266844,1
25565,1266846,1
25566,1266862,0
25567,1266864,0
25568,1266878,1
25569,1266882,0
25570,1266900,0
25571,1266906,0
25572,1266910,0
25573,1266932,1
25574,1266940,1
25575,1266958,1
25576,1267022,0
25577,1267030,0
25578,1267036,1
25579,1267042,0
25580,1267046,1
25581,1267052,1
25582,1267056,0
25583,1267062,1
25584,1267064,0
25585,1267068,0
25586,1267072,0
25587,1267074,0
25588,1267076,1
25589,1267082,0
25590,1267090,1
25591,1267128,1
25592,1267132,1
25593,1267136,0
25594,1267148,0
25595,1267152,1
25596,1267170,0
25597,1267202,1
25598,1267208,0
25599,1267214,0
25600,1267230,0
25601,1267252,0
25602,1267264,0
25603,1267304,0
25604,1267322,1
25605,1267336,1
25606,1267338,1
25607,1267372,1
25608,1267374,1
25609,1267390,1
25610,1267392,1
25611,1267394,0
25612,1267410,0
25613,1267416,1
25614,1267428,1
25615,1267434,0
25616,1267436,1
25617,1267446,1
25618,1267450,1
25619,1267460,1
25620,1267464,0
25621,1267482,0
25622,1267490,1
25623,1267516,0
25624,1267520,0
25625,1267780,0
25626,1267786,0
25627,1267792,0
25628,1267822,1
25629,1267824,1
25630,1267832,1
25631,1267834,0
25632,1267868,1
25633,1267880,0
25634,1268036,1
25635,1268040,1
25636,1268042,1
25637,1268192,1
25638,1268206,0
25639,1268214,0
25640,1268242,0
25641,1268258,0
25642,1268272,0
25643,1268280,0
25644,1268286,1
25645,1268288,0
25646,1268290,1
25647,1268298,0
25648,1268304,0
25649,1268320,0
25650,1268322,0
25651,1268344,1
25652,1268348,1
25653,1268360,0
25654,1268362,1
25655,1268366,1
25656,1268368,1
25657,1268370,1
25658,1268374,0
25659,1268406,0
25660,1268414,0
25661,1268440,0
25662,1268448,0
25663,1268452,0
25664,1268476,1
25665,1268480,0
25666,1268482,1
25667,1268484,1
25668,1268486,0
25669,1268494,0
25670,1268504,1
25671,1268506,0
25672,1268508,1
25673,1268510,0
25674,1268524,1
25675,1268526,0
25676,1268528,0
25677,1268530,0
25678,1268542,1
25679,1268544,1
25680,1268556,1
25681,1268560,1
25682,1268568,1
25683,1268688,0
25684,1268690,1
25685,1268714,0
25686,1268748,0
25687,1268750,0
25688,1268752,0
25689,1268754,1
25690,1268758,0
25691,1268762,0
25692,1268802,1
25693,1268834,0
25694,1268888,0
25695,1268892,0
25696,1268894,0
25697,1268898,1
25698,1268900,1
25699,1268902,0
25700,1268908,1
25701,1268940,0
25702,1268944,0
25703,1268952,1
25704,1268972,1
25705,1268984,0
25706,1269004,1
25707,1269016,0
25708,1269028,1
25709,1269032,1
25710,1269034,0
25711,1269038,1
25712,1269044,1
25713,1269046,0
25714,1269054,1
25715,1269072,0
25716,1269076,0
25717,1269080,0
25718,1269120,1
25719,1269122,0
25720,1269138,0
25721,1269144,1
25722,1269160,0
25723,1269180,0
25724,1269202,0
25725,1269216,0
25726,1269218,1
25727,1269222,1
25728,1269224,1
25729,1269240,1
25730,1269270,0
25731,1269302,0
25732,1269366,0
25733,1269392,0
25734,1269402,1
25735,1269436,0
25736,1269454,1
25737,1269608,1
25738,1269626,0
25739,1269644,1
25740,1269660,1
25741,1269680,1
25742,1269682,0
25743,1269686,1
25744,1269698,1
25745,1269702,1
25746,1269738,0
25747,1269796,1
25748,1269808,1
25749,1269838,1
25750,1269840,0
25751,1269848,0
25752,1269916,1
25753,1270036,0
25754,1270042,1
25755,1270044,0
25756,1270046,0
25757,1270052,1
25758,1270054,0
25759,1270066,0
25760,1270100,0
25761,1270124,0
25762,1270126,1
25763,1270132,1
25764,1270142,0
25765,1270160,0
25766,1270170,0
25767,1270184,0
25768,1270188,0
25769,1270196,1
25770,1270202,0
25771,1270206,1
25772,1270216,0
25773,1270254,0
25774,1270256,1
25775,1270320,1
25776,1270332,1
25777,1270334,1
25778,1270350,0
25779,1270358,1
25780,1270360,0
25781,1270418,0
25782,1270426,1
25783,1270436,1
25784,1270524,0
25785,1270526,1
25786,1270528,0
25787,1270536,1
25788,1270580,1
25789,1270592,1
25790,1270594,0
25791,1270602,0
25792,1270640,0
25793,1270652,1
25794,1270658,0
25795,1270688,1
25796,1270690,0
25797,1270786,0
25798,1270916,0
25799,1270920,1
25800,1270934,1
25801,1270942,1
25802,1270950,1
25803,1270960,0
25804,1270964,0
25805,1270974,0
25806,1270980,1
25807,1271002,1
25808,1271004,1
25809,1271020,0
25810,1271022,0
25811,1271032,0
25812,1271034,0
25813,1271040,0
25814,1271054,1
25815,1271056,0
25816,1271088,0
25817,1271092,1
25818,1271100,0
25819,1271106,1
25820,1271126,0
25821,1271154,0
25822,1271166,0
25823,1271172,1
25824,1271190,0
25825,1271210,1
25826,1271212,0
25827,1271232,1
25828,1271240,0
25829,1271252,0
25830,1271258,1
25831,1271288,1
25832,1271304,0
25833,1271310,1
25834,1271320,1
25835,1271338,1
25836,1271340,1
